Country,Date,Number of Cases
Brazil,"Jan 03 2021",17341
Brazil,"Jan 04 2021",20814
Brazil,"Jan 05 2021",57447
Brazil,"Jan 06 2021",62532
Brazil,"Jan 07 2021",87134
Brazil,"Jan 08 2021",54247
Brazil,"Jan 09 2021",60078
Brazil,"Jan 10 2021",29792
Brazil,"Jan 11 2021",28043
Brazil,"Jan 12 2021",61804
Brazil,"Jan 13 2021",61822
Brazil,"Jan 14 2021",68656
Brazil,"Jan 15 2021",68138
Brazil,"Jan 16 2021",62452
Brazil,"Jan 17 2021",31394
Brazil,"Jan 18 2021",24139
Brazil,"Jan 19 2021",63504
Brazil,"Jan 20 2021",64126
Brazil,"Jan 21 2021",59946
Brazil,"Jan 22 2021",55319
Brazil,"Jan 23 2021",61121
Brazil,"Jan 24 2021",28346
Brazil,"Jan 25 2021",28364
Brazil,"Jan 26 2021",63626
Brazil,"Jan 27 2021",63895
Brazil,"Jan 28 2021",60301
Brazil,"Jan 29 2021",58691
Brazil,"Jan 30 2021",57498
Brazil,"Jan 31 2021",27756
Brazil,"Feb 01 2021",25285
Brazil,"Feb 02 2021",56240
Brazil,"Feb 03 2021",53665
Brazil,"Feb 04 2021",57848
Brazil,"Feb 05 2021",51319
Brazil,"Feb 06 2021",48707
Brazil,"Feb 07 2021",26845
Brazil,"Feb 08 2021",25661
Brazil,"Feb 09 2021",51733
Brazil,"Feb 10 2021",60271
Brazil,"Feb 11 2021",53993
Brazil,"Feb 12 2021",49396
Brazil,"Feb 13 2021",45561
Brazil,"Feb 14 2021",23258
Brazil,"Feb 15 2021",32197
Brazil,"Feb 16 2021",55271
Brazil,"Feb 17 2021",57295
Brazil,"Feb 18 2021",51350
Brazil,"Feb 19 2021",51067
Brazil,"Feb 20 2021",57455
Brazil,"Feb 21 2021",29026
Brazil,"Feb 22 2021",29357
Brazil,"Feb 23 2021",63090
Brazil,"Feb 24 2021",65387
Brazil,"Feb 25 2021",67878
Brazil,"Feb 26 2021",63908
Brazil,"Feb 27 2021",59438
Brazil,"Feb 28 2021",34027
Brazil,"Mar 01 2021",38349
Brazil,"Mar 02 2021",58237
Brazil,"Mar 03 2021",74376
Brazil,"Mar 04 2021",74285
Brazil,"Mar 05 2021",75337
Brazil,"Mar 06 2021",67477
Brazil,"Mar 07 2021",80024
Brazil,"Mar 08 2021",36136
Brazil,"Mar 09 2021",69537
Brazil,"Mar 10 2021",80955
Brazil,"Mar 11 2021",78297
Brazil,"Mar 12 2021",84047
Brazil,"Mar 13 2021",70934
Brazil,"Mar 14 2021",44120
Brazil,"Mar 15 2021",42107
Brazil,"Mar 16 2021",84124
Brazil,"Mar 17 2021",90830
Brazil,"Mar 18 2021",87169
Brazil,"Mar 19 2021",89409
Brazil,"Mar 20 2021",73450
Brazil,"Mar 21 2021",47774
Brazil,"Mar 22 2021",53386
Brazil,"Mar 23 2021",84996
Brazil,"Mar 24 2021",90564
Brazil,"Mar 25 2021",97586
Brazil,"Mar 26 2021",82558
Brazil,"Mar 27 2021",83039
Brazil,"Mar 28 2021",44326
Brazil,"Mar 29 2021",42666
Brazil,"Mar 30 2021",86704
Brazil,"Mar 31 2021",89200
Brazil,"Apr 01 2021",89459
Brazil,"Apr 02 2021",69662
Brazil,"Apr 03 2021",41218
Brazil,"Apr 04 2021"        ,31359            
France,"Feb 15 2020",null
France,"Feb 16 2020",0
France,"Feb 17 2020",0
France,"Feb 18 2020",0
France,"Feb 19 2020",0
France,"Feb 20 2020",0
France,"Feb 21 2020",0
France,"Feb 22 2020",0
France,"Feb 23 2020",0
France,"Feb 24 2020",0
France,"Feb 25 2020",2
France,"Feb 26 2020",4
France,"Feb 27 2020",20
France,"Feb 28 2020",19
France,"Feb 29 2020",43
France,"Mar 01 2020",30
France,"Mar 02 2020",61
France,"Mar 03 2020",21
France,"Mar 04 2020",73
France,"Mar 05 2020",138
France,"Mar 06 2020",230
France,"Mar 07 2020",296
France,"Mar 08 2020",260
France,"Mar 09 2020",203
France,"Mar 10 2020",372
France,"Mar 11 2020",497
France,"Mar 12 2020",595
France,"Mar 13 2020",785
France,"Mar 14 2020",838
France,"Mar 15 2020",924
France,"Mar 16 2020",1210
France,"Mar 17 2020",1097
France,"Mar 18 2020",1404
France,"Mar 19 2020",1861
France,"Mar 20 2020",1617
France,"Mar 21 2020",1847
France,"Mar 22 2020",1559
France,"Mar 23 2020",3838
France,"Mar 24 2020",2448
France,"Mar 25 2020",2929
France,"Mar 26 2020",3922
France,"Mar 27 2020",3809
France,"Mar 28 2020",4611
France,"Mar 29 2020",2599
France,"Mar 30 2020",4376
France,"Mar 31 2020",7578
France,"Apr 01 2020",4861
France,"Apr 02 2020",2116
France,"Apr 03 2020",5233
France,"Apr 04 2020",4267
France,"Apr 05 2020",1873
France,"Apr 06 2020",3912
France,"Apr 07 2020",3777
France,"Apr 08 2020",3881
France,"Apr 09 2020",4286
France,"Apr 10 2020",4342
France,"Apr 11 2020",3114
France,"Apr 12 2020",1613
France,"Apr 13 2020",2673
France,"Apr 14 2020",5497
France,"Apr 15 2020",2633
France,"Apr 16 2020",2641
France,"Apr 17 2020",405
France,"Apr 18 2020",2569
France,"Apr 19 2020",785
France,"Apr 20 2020",2051
France,"Apr 21 2020",2667
France,"Apr 22 2020",1827
France,"Apr 23 2020",1653
France,"Apr 24 2020",1773
France,"Apr 25 2020",1537
France,"Apr 26 2020",461
France,"Apr 27 2020",3764
France,"Apr 28 2020",1520
France,"Apr 29 2020",-1417
France,"Apr 30 2020",1139
France,"May 01 2020",604
France,"May 02 2020",794
France,"May 03 2020",308
France,"May 04 2020",576
France,"May 05 2020",1104
France,"May 06 2020",4183
France,"May 07 2020",629
France,"May 08 2020",642
France,"May 09 2020",433
France,"May 10 2020",209
France,"May 11 2020",456
France,"May 12 2020",708
France,"May 13 2020",507
France,"May 14 2020",622
France,"May 15 2020",563
France,"May 16 2020",372
France,"May 17 2020",120
France,"May 18 2020",492
France,"May 19 2020",524
France,"May 20 2020",418
France,"May 21 2020",318
France,"May 22 2020",393
France,"May 23 2020",250
France,"May 24 2020",115
France,"May 25 2020",358
France,"May 26 2020",276
France,"May 27 2020",191
France,"May 28 2020",3325
France,"May 29 2020",597
France,"May 30 2020",1828
France,"May 31 2020",257
France,"Jun 01 2020",338
France,"Jun 02 2020",-766
France,"Jun 03 2020",352
France,"Jun 04 2020",767
France,"Jun 05 2020",611
France,"Jun 06 2020",579
France,"Jun 07 2020",343
France,"Jun 08 2020",211
France,"Jun 09 2020",403
France,"Jun 10 2020",545
France,"Jun 11 2020",425
France,"Jun 12 2020",726
France,"Jun 13 2020",526
France,"Jun 14 2020",407
France,"Jun 15 2020",152
France,"Jun 16 2020",344
France,"Jun 17 2020",458
France,"Jun 18 2020",467
France,"Jun 19 2020",811
France,"Jun 20 2020",641
France,"Jun 21 2020",284
France,"Jun 22 2020",373
France,"Jun 23 2020",517
France,"Jun 24 2020",81
France,"Jun 25 2020",0
France,"Jun 26 2020",1588
France,"Jun 27 2020",522
France,"Jun 28 2020",522
France,"Jun 29 2020",280
France,"Jun 30 2020",541
France,"Jul 01 2020",918
France,"Jul 02 2020",659
France,"Jul 03 2020",582
France,"Jul 04 2020",560
France,"Jul 05 2020",639
France,"Jul 06 2020",176
France,"Jul 07 2020",475
France,"Jul 08 2020",663
France,"Jul 09 2020",621
France,"Jul 10 2020",658
France,"Jul 11 2020",669
France,"Jul 12 2020",668
France,"Jul 13 2020",288
France,"Jul 14 2020",511
France,"Jul 15 2020",416
France,"Jul 16 2020",534
France,"Jul 17 2020",836
France,"Jul 18 2020",865
France,"Jul 19 2020",865
France,"Jul 20 2020",350
France,"Jul 21 2020",584
France,"Jul 22 2020",998
France,"Jul 23 2020",1062
France,"Jul 24 2020",1130
France,"Jul 25 2020",1019
France,"Jul 26 2020",1018
France,"Jul 27 2020",514
France,"Jul 28 2020",725
France,"Jul 29 2020",1392
France,"Jul 30 2020",1377
France,"Jul 31 2020",1346
France,"Aug 01 2020",0
France,"Aug 02 2020",2820
France,"Aug 03 2020",556
France,"Aug 04 2020",1039
France,"Aug 05 2020",1695
France,"Aug 06 2020",1604
France,"Aug 07 2020",2288
France,"Aug 08 2020",2035
France,"Aug 09 2020",2034
France,"Aug 10 2020",785
France,"Aug 11 2020",1397
France,"Aug 12 2020",2524
France,"Aug 13 2020",2669
France,"Aug 14 2020",2846
France,"Aug 15 2020",3310
France,"Aug 16 2020",3015
France,"Aug 17 2020",493
France,"Aug 18 2020",2238
France,"Aug 19 2020",3776
France,"Aug 20 2020",4771
France,"Aug 21 2020",4586
France,"Aug 22 2020",3602
France,"Aug 23 2020",4897
France,"Aug 24 2020",1955
France,"Aug 25 2020",3304
France,"Aug 26 2020",5429
France,"Aug 27 2020",6111
France,"Aug 28 2020",7379
France,"Aug 29 2020",5453
France,"Aug 30 2020",5413
France,"Aug 31 2020",3082
France,"Sep 01 2020",4982
France,"Sep 02 2020",7017
France,"Sep 03 2020",7157
France,"Sep 04 2020",8975
France,"Sep 05 2020",8550
France,"Sep 06 2020",7071
France,"Sep 07 2020",4203
France,"Sep 08 2020",6544
France,"Sep 09 2020",8577
France,"Sep 10 2020",9843
France,"Sep 11 2020",9406
France,"Sep 12 2020",10561
France,"Sep 13 2020",7183
France,"Sep 14 2020",6158
France,"Sep 15 2020",7852
France,"Sep 16 2020",9784
France,"Sep 17 2020",10593
France,"Sep 18 2020",13215
France,"Sep 19 2020",13498
France,"Sep 20 2020",10569
France,"Sep 21 2020",5298
France,"Sep 22 2020",10008
France,"Sep 23 2020",13072
France,"Sep 24 2020",16096
France,"Sep 25 2020",15797
France,"Sep 26 2020",14412
France,"Sep 27 2020",11123
France,"Sep 28 2020",4070
France,"Sep 29 2020",8051
France,"Sep 30 2020",12845
France,"Oct 01 2020",13970
France,"Oct 02 2020",12148
France,"Oct 03 2020",16972
France,"Oct 04 2020",12565
France,"Oct 05 2020",5084
France,"Oct 06 2020",10489
France,"Oct 07 2020",18746
France,"Oct 08 2020",18129
France,"Oct 09 2020",20339
France,"Oct 10 2020",26896
France,"Oct 11 2020",16101
France,"Oct 12 2020",8505
France,"Oct 13 2020",12993
France,"Oct 14 2020",22591
France,"Oct 15 2020",30621
France,"Oct 16 2020",25086
France,"Oct 17 2020",32427
France,"Oct 18 2020",29837
France,"Oct 19 2020",13243
France,"Oct 20 2020",20468
France,"Oct 21 2020",26676
France,"Oct 22 2020",41622
France,"Oct 23 2020",42032
France,"Oct 24 2020",45422
France,"Oct 25 2020",52010
France,"Oct 26 2020",26771
France,"Oct 27 2020",33417
France,"Oct 28 2020",36437
France,"Oct 29 2020",47637
France,"Oct 30 2020",49215
France,"Oct 31 2020",35641
France,"Nov 01 2020",48227
France,"Nov 02 2020",54456
France,"Nov 03 2020",38268
France,"Nov 04 2020",42496
France,"Nov 05 2020",59984
France,"Nov 06 2020",62424
France,"Nov 07 2020",88790
France,"Nov 08 2020",40556
France,"Nov 09 2020",22092
France,"Nov 10 2020",24117
France,"Nov 11 2020",37816
France,"Nov 12 2020",35109
France,"Nov 13 2020",25731
France,"Nov 14 2020",34032
France,"Nov 15 2020",29165
France,"Nov 16 2020",11343
France,"Nov 17 2020",14524
France,"Nov 18 2020",28383
France,"Nov 19 2020",21150
France,"Nov 20 2020",22882
France,"Nov 21 2020",17881
France,"Nov 22 2020",13157
France,"Nov 23 2020",4452
France,"Nov 24 2020",9155
France,"Nov 25 2020",16282
France,"Nov 26 2020",13563
France,"Nov 27 2020",12459
France,"Nov 28 2020",12580
France,"Nov 29 2020",9784
France,"Nov 30 2020",4005
France,"Dec 01 2020",8083
France,"Dec 02 2020",14064
France,"Dec 03 2020",12696
France,"Dec 04 2020",11221
France,"Dec 05 2020",12923
France,"Dec 06 2020",11022
France,"Dec 07 2020",3411
France,"Dec 08 2020",13713
France,"Dec 09 2020",14595
France,"Dec 10 2020",13750
France,"Dec 11 2020",13406
France,"Dec 12 2020",13947
France,"Dec 13 2020",11533
France,"Dec 14 2020",3063
France,"Dec 15 2020",11532
France,"Dec 16 2020",17615
France,"Dec 17 2020",18254
France,"Dec 18 2020",15674
France,"Dec 19 2020",17565
France,"Dec 20 2020",12799
France,"Dec 21 2020",5797
France,"Dec 22 2020",11795
France,"Dec 23 2020",14929
France,"Dec 24 2020",21634
France,"Dec 25 2020",20262
France,"Dec 26 2020",3093
France,"Dec 27 2020",8822
France,"Dec 28 2020",2960
France,"Dec 29 2020",11395
France,"Dec 30 2020",26457
France,"Dec 31 2020",19927
France,"Jan 01 2021",19348
France,"Jan 02 2021",3466
France,"Jan 03 2021",12489
France,"Jan 04 2021",4022
France,"Jan 05 2021",20489
France,"Jan 06 2021",25379
France,"Jan 07 2021",21703
France,"Jan 08 2021",19814
France,"Jan 09 2021",20177
France,"Jan 10 2021",15944
France,"Jan 11 2021",3582
France,"Jan 12 2021",19752
France,"Jan 13 2021",23852
France,"Jan 14 2021",21228
France,"Jan 15 2021",21271
France,"Jan 16 2021",21406
France,"Jan 17 2021",16642
France,"Jan 18 2021",3736
France,"Jan 19 2021",23608
France,"Jan 20 2021",26784
France,"Jan 21 2021",22848
France,"Jan 22 2021",23292
France,"Jan 23 2021",23924
France,"Jan 24 2021",18436
France,"Jan 25 2021",4240
France,"Jan 26 2021",22086
France,"Jan 27 2021",26916
France,"Jan 28 2021",23770
France,"Jan 29 2021",22858
France,"Jan 30 2021",24392
France,"Jan 31 2021",19235
France,"Feb 01 2021",4347
France,"Feb 02 2021",23337
France,"Feb 03 2021",26362
France,"Feb 04 2021",23448
France,"Feb 05 2021",22139
France,"Feb 06 2021",20586
France,"Feb 07 2021",19715
France,"Feb 08 2021",4317
France,"Feb 09 2021",18870
France,"Feb 10 2021",25387
France,"Feb 11 2021",21063
France,"Feb 12 2021",20701
France,"Feb 13 2021",21231
France,"Feb 14 2021",16546
France,"Feb 15 2021",4376
France,"Feb 16 2021",19590
France,"Feb 17 2021",25018
France,"Feb 18 2021",22501
France,"Feb 19 2021",24116
France,"Feb 20 2021",22371
France,"Feb 21 2021",22046
France,"Feb 22 2021",4646
France,"Feb 23 2021",20064
France,"Feb 24 2021",31519
France,"Feb 25 2021",25403
France,"Feb 26 2021",25207
France,"Feb 27 2021",23996
France,"Feb 28 2021",19952
France,"Mar 01 2021",4703
France,"Mar 02 2021",22857
France,"Mar 03 2021",26788
France,"Mar 04 2021",25279
France,"Mar 05 2021",23507
France,"Mar 06 2021",23306
France,"Mar 07 2021",21825
France,"Mar 08 2021",5327
France,"Mar 09 2021",23302
France,"Mar 10 2021",30303
France,"Mar 11 2021",27166
France,"Mar 12 2021",25229
France,"Mar 13 2021",29759
France,"Mar 14 2021",26343
France,"Mar 15 2021",6471
France,"Mar 16 2021",29975
France,"Mar 17 2021",38501
France,"Mar 18 2021",34998
France,"Mar 19 2021",35070
France,"Mar 20 2021",35345
France,"Mar 21 2021",30581
France,"Mar 22 2021",37572
France,"Mar 23 2021",24882
France,"Mar 24 2021",33389
France,"Mar 25 2021",45641
France,"Mar 26 2021",41869
France,"Mar 27 2021",42619
France,"Mar 28 2021",37014
France,"Mar 29 2021",28604
France,"Mar 30 2021",28323
France,"Mar 31 2021",41907
France,"Apr 01 2021",50659
France,"Apr 02 2021",46677
France,"Apr 03 2021",19789
France,"Apr 04 2021"        ,60922            
Russia,"Feb 15 2020",null
Russia,"Feb 16 2020",0
Russia,"Feb 17 2020",0
Russia,"Feb 18 2020",0
Russia,"Feb 19 2020",0
Russia,"Feb 20 2020",0
Russia,"Feb 21 2020",0
Russia,"Feb 22 2020",0
Russia,"Feb 23 2020",0
Russia,"Feb 24 2020",0
Russia,"Feb 25 2020",0
Russia,"Feb 26 2020",0
Russia,"Feb 27 2020",0
Russia,"Feb 28 2020",0
Russia,"Feb 29 2020",0
Russia,"Mar 01 2020",0
Russia,"Mar 02 2020",1
Russia,"Mar 03 2020",0
Russia,"Mar 04 2020",0
Russia,"Mar 05 2020",4
Russia,"Mar 06 2020",6
Russia,"Mar 07 2020",1
Russia,"Mar 08 2020",3
Russia,"Mar 09 2020",3
Russia,"Mar 10 2020",0
Russia,"Mar 11 2020",8
Russia,"Mar 12 2020",6
Russia,"Mar 13 2020",11
Russia,"Mar 14 2020",14
Russia,"Mar 15 2020",4
Russia,"Mar 16 2020",30
Russia,"Mar 17 2020",21
Russia,"Mar 18 2020",33
Russia,"Mar 19 2020",52
Russia,"Mar 20 2020",54
Russia,"Mar 21 2020",53
Russia,"Mar 22 2020",61
Russia,"Mar 23 2020",71
Russia,"Mar 24 2020",57
Russia,"Mar 25 2020",163
Russia,"Mar 26 2020",182
Russia,"Mar 27 2020",196
Russia,"Mar 28 2020",228
Russia,"Mar 29 2020",270
Russia,"Mar 30 2020",302
Russia,"Mar 31 2020",501
Russia,"Apr 01 2020",440
Russia,"Apr 02 2020",771
Russia,"Apr 03 2020",601
Russia,"Apr 04 2020",582
Russia,"Apr 05 2020",658
Russia,"Apr 06 2020",954
Russia,"Apr 07 2020",1154
Russia,"Apr 08 2020",1175
Russia,"Apr 09 2020",1459
Russia,"Apr 10 2020",1786
Russia,"Apr 11 2020",1667
Russia,"Apr 12 2020",2186
Russia,"Apr 13 2020",2558
Russia,"Apr 14 2020",2774
Russia,"Apr 15 2020",3388
Russia,"Apr 16 2020",3448
Russia,"Apr 17 2020",4070
Russia,"Apr 18 2020",4785
Russia,"Apr 19 2020",6060
Russia,"Apr 20 2020",4268
Russia,"Apr 21 2020",5642
Russia,"Apr 22 2020",5236
Russia,"Apr 23 2020",4774
Russia,"Apr 24 2020",5849
Russia,"Apr 25 2020",5966
Russia,"Apr 26 2020",6361
Russia,"Apr 27 2020",6198
Russia,"Apr 28 2020",6411
Russia,"Apr 29 2020",5841
Russia,"Apr 30 2020",7099
Russia,"May 01 2020",7933
Russia,"May 02 2020",9623
Russia,"May 03 2020",10633
Russia,"May 04 2020",10581
Russia,"May 05 2020",10102
Russia,"May 06 2020",10559
Russia,"May 07 2020",11231
Russia,"May 08 2020",10699
Russia,"May 09 2020",10817
Russia,"May 10 2020",11012
Russia,"May 11 2020",11656
Russia,"May 12 2020",10899
Russia,"May 13 2020",10028
Russia,"May 14 2020",9974
Russia,"May 15 2020",10598
Russia,"May 16 2020",9200
Russia,"May 17 2020",9709
Russia,"May 18 2020",8926
Russia,"May 19 2020",9263
Russia,"May 20 2020",8764
Russia,"May 21 2020",8849
Russia,"May 22 2020",8894
Russia,"May 23 2020",9434
Russia,"May 24 2020",8599
Russia,"May 25 2020",8946
Russia,"May 26 2020",8915
Russia,"May 27 2020",8338
Russia,"May 28 2020",8371
Russia,"May 29 2020",8572
Russia,"May 30 2020",8952
Russia,"May 31 2020",9268
Russia,"Jun 01 2020",9035
Russia,"Jun 02 2020",8863
Russia,"Jun 03 2020",8536
Russia,"Jun 04 2020",8831
Russia,"Jun 05 2020",8726
Russia,"Jun 06 2020",8855
Russia,"Jun 07 2020",8984
Russia,"Jun 08 2020",8985
Russia,"Jun 09 2020",8595
Russia,"Jun 10 2020",8404
Russia,"Jun 11 2020",8779
Russia,"Jun 12 2020",8987
Russia,"Jun 13 2020",8706
Russia,"Jun 14 2020",8835
Russia,"Jun 15 2020",8246
Russia,"Jun 16 2020",8248
Russia,"Jun 17 2020",7843
Russia,"Jun 18 2020",7790
Russia,"Jun 19 2020",7972
Russia,"Jun 20 2020",7889
Russia,"Jun 21 2020",7728
Russia,"Jun 22 2020",7600
Russia,"Jun 23 2020",7425
Russia,"Jun 24 2020",7176
Russia,"Jun 25 2020",7113
Russia,"Jun 26 2020",6800
Russia,"Jun 27 2020",6852
Russia,"Jun 28 2020",6791
Russia,"Jun 29 2020",6719
Russia,"Jun 30 2020",6693
Russia,"Jul 01 2020",6556
Russia,"Jul 02 2020",6760
Russia,"Jul 03 2020",6718
Russia,"Jul 04 2020",6632
Russia,"Jul 05 2020",6736
Russia,"Jul 06 2020",6611
Russia,"Jul 07 2020",6368
Russia,"Jul 08 2020",6562
Russia,"Jul 09 2020",6509
Russia,"Jul 10 2020",6635
Russia,"Jul 11 2020",6611
Russia,"Jul 12 2020",6615
Russia,"Jul 13 2020",6537
Russia,"Jul 14 2020",6248
Russia,"Jul 15 2020",6422
Russia,"Jul 16 2020",6428
Russia,"Jul 17 2020",6406
Russia,"Jul 18 2020",6234
Russia,"Jul 19 2020",6109
Russia,"Jul 20 2020",5940
Russia,"Jul 21 2020",5842
Russia,"Jul 22 2020",5862
Russia,"Jul 23 2020",5848
Russia,"Jul 24 2020",5811
Russia,"Jul 25 2020",5871
Russia,"Jul 26 2020",5765
Russia,"Jul 27 2020",5635
Russia,"Jul 28 2020",5395
Russia,"Jul 29 2020",5475
Russia,"Jul 30 2020",5509
Russia,"Jul 31 2020",5482
Russia,"Aug 01 2020",5462
Russia,"Aug 02 2020",5427
Russia,"Aug 03 2020",5394
Russia,"Aug 04 2020",5159
Russia,"Aug 05 2020",5204
Russia,"Aug 06 2020",5267
Russia,"Aug 07 2020",5241
Russia,"Aug 08 2020",5212
Russia,"Aug 09 2020",5189
Russia,"Aug 10 2020",5118
Russia,"Aug 11 2020",4945
Russia,"Aug 12 2020",5102
Russia,"Aug 13 2020",5057
Russia,"Aug 14 2020",5065
Russia,"Aug 15 2020",5061
Russia,"Aug 16 2020",4969
Russia,"Aug 17 2020",4892
Russia,"Aug 18 2020",4748
Russia,"Aug 19 2020",4828
Russia,"Aug 20 2020",4785
Russia,"Aug 21 2020",4870
Russia,"Aug 22 2020",4921
Russia,"Aug 23 2020",4852
Russia,"Aug 24 2020",4744
Russia,"Aug 25 2020",4696
Russia,"Aug 26 2020",4676
Russia,"Aug 27 2020",4711
Russia,"Aug 28 2020",4829
Russia,"Aug 29 2020",4941
Russia,"Aug 30 2020",4980
Russia,"Aug 31 2020",4993
Russia,"Sep 01 2020",4729
Russia,"Sep 02 2020",4952
Russia,"Sep 03 2020",4995
Russia,"Sep 04 2020",5110
Russia,"Sep 05 2020",5205
Russia,"Sep 06 2020",5195
Russia,"Sep 07 2020",5185
Russia,"Sep 08 2020",5099
Russia,"Sep 09 2020",5218
Russia,"Sep 10 2020",5363
Russia,"Sep 11 2020",5504
Russia,"Sep 12 2020",5488
Russia,"Sep 13 2020",5449
Russia,"Sep 14 2020",5509
Russia,"Sep 15 2020",5529
Russia,"Sep 16 2020",5670
Russia,"Sep 17 2020",5762
Russia,"Sep 18 2020",5905
Russia,"Sep 19 2020",6065
Russia,"Sep 20 2020",6148
Russia,"Sep 21 2020",6196
Russia,"Sep 22 2020",6215
Russia,"Sep 23 2020",6431
Russia,"Sep 24 2020",6595
Russia,"Sep 25 2020",7212
Russia,"Sep 26 2020",7523
Russia,"Sep 27 2020",7867
Russia,"Sep 28 2020",8135
Russia,"Sep 29 2020",8232
Russia,"Sep 30 2020",8481
Russia,"Oct 01 2020",8945
Russia,"Oct 02 2020",9412
Russia,"Oct 03 2020",9859
Russia,"Oct 04 2020",10499
Russia,"Oct 05 2020",10888
Russia,"Oct 06 2020",11615
Russia,"Oct 07 2020",11115
Russia,"Oct 08 2020",11493
Russia,"Oct 09 2020",12126
Russia,"Oct 10 2020",12846
Russia,"Oct 11 2020",13634
Russia,"Oct 12 2020",13592
Russia,"Oct 13 2020",13868
Russia,"Oct 14 2020",14231
Russia,"Oct 15 2020",13754
Russia,"Oct 16 2020",15150
Russia,"Oct 17 2020",14922
Russia,"Oct 18 2020",15099
Russia,"Oct 19 2020",15982
Russia,"Oct 20 2020",16319
Russia,"Oct 21 2020",15700
Russia,"Oct 22 2020",15971
Russia,"Oct 23 2020",17340
Russia,"Oct 24 2020",16521
Russia,"Oct 25 2020",16710
Russia,"Oct 26 2020",17347
Russia,"Oct 27 2020",16550
Russia,"Oct 28 2020",16202
Russia,"Oct 29 2020",17717
Russia,"Oct 30 2020",18283
Russia,"Oct 31 2020",18140
Russia,"Nov 01 2020",18665
Russia,"Nov 02 2020",18257
Russia,"Nov 03 2020",18648
Russia,"Nov 04 2020",19768
Russia,"Nov 05 2020",19404
Russia,"Nov 06 2020",20582
Russia,"Nov 07 2020",20396
Russia,"Nov 08 2020",20498
Russia,"Nov 09 2020",21798
Russia,"Nov 10 2020",20977
Russia,"Nov 11 2020",19851
Russia,"Nov 12 2020",21608
Russia,"Nov 13 2020",21983
Russia,"Nov 14 2020",22702
Russia,"Nov 15 2020",22572
Russia,"Nov 16 2020",22778
Russia,"Nov 17 2020",22410
Russia,"Nov 18 2020",20985
Russia,"Nov 19 2020",23610
Russia,"Nov 20 2020",24318
Russia,"Nov 21 2020",24822
Russia,"Nov 22 2020",24581
Russia,"Nov 23 2020",25173
Russia,"Nov 24 2020",24326
Russia,"Nov 25 2020",23675
Russia,"Nov 26 2020",25487
Russia,"Nov 27 2020",27543
Russia,"Nov 28 2020",27100
Russia,"Nov 29 2020",26683
Russia,"Nov 30 2020",26338
Russia,"Dec 01 2020",26402
Russia,"Dec 02 2020",25345
Russia,"Dec 03 2020",28145
Russia,"Dec 04 2020",27403
Russia,"Dec 05 2020",28782
Russia,"Dec 06 2020",29039
Russia,"Dec 07 2020",28142
Russia,"Dec 08 2020",26097
Russia,"Dec 09 2020",26190
Russia,"Dec 10 2020",27927
Russia,"Dec 11 2020",28585
Russia,"Dec 12 2020",28137
Russia,"Dec 13 2020",28080
Russia,"Dec 14 2020",27328
Russia,"Dec 15 2020",26689
Russia,"Dec 16 2020",26509
Russia,"Dec 17 2020",28214
Russia,"Dec 18 2020",28552
Russia,"Dec 19 2020",28209
Russia,"Dec 20 2020",28948
Russia,"Dec 21 2020",29350
Russia,"Dec 22 2020",28776
Russia,"Dec 23 2020",27250
Russia,"Dec 24 2020",29935
Russia,"Dec 25 2020",29018
Russia,"Dec 26 2020",29258
Russia,"Dec 27 2020",28284
Russia,"Dec 28 2020",27787
Russia,"Dec 29 2020",27002
Russia,"Dec 30 2020",26513
Russia,"Dec 31 2020",27747
Russia,"Jan 01 2021",27039
Russia,"Jan 02 2021",26301
Russia,"Jan 03 2021",24150
Russia,"Jan 04 2021",23351
Russia,"Jan 05 2021",24246
Russia,"Jan 06 2021",24217
Russia,"Jan 07 2021",23541
Russia,"Jan 08 2021",23652
Russia,"Jan 09 2021",23309
Russia,"Jan 10 2021",22851
Russia,"Jan 11 2021",23315
Russia,"Jan 12 2021",22934
Russia,"Jan 13 2021",22850
Russia,"Jan 14 2021",24763
Russia,"Jan 15 2021",24715
Russia,"Jan 16 2021",24092
Russia,"Jan 17 2021",23586
Russia,"Jan 18 2021",22857
Russia,"Jan 19 2021",21734
Russia,"Jan 20 2021",21152
Russia,"Jan 21 2021",21887
Russia,"Jan 22 2021",21513
Russia,"Jan 23 2021",20921
Russia,"Jan 24 2021",21127
Russia,"Jan 25 2021",19290
Russia,"Jan 26 2021",18241
Russia,"Jan 27 2021",17741
Russia,"Jan 28 2021",19138
Russia,"Jan 29 2021",19238
Russia,"Jan 30 2021",19032
Russia,"Jan 31 2021",18359
Russia,"Feb 01 2021",17648
Russia,"Feb 02 2021",16643
Russia,"Feb 03 2021",16474
Russia,"Feb 04 2021",16714
Russia,"Feb 05 2021",16688
Russia,"Feb 06 2021",16627
Russia,"Feb 07 2021",16048
Russia,"Feb 08 2021",15916
Russia,"Feb 09 2021",15019
Russia,"Feb 10 2021",14494
Russia,"Feb 11 2021",15038
Russia,"Feb 12 2021",15089
Russia,"Feb 13 2021",14861
Russia,"Feb 14 2021",14185
Russia,"Feb 15 2021",14207
Russia,"Feb 16 2021",13233
Russia,"Feb 17 2021",12828
Russia,"Feb 18 2021",13447
Russia,"Feb 19 2021",13433
Russia,"Feb 20 2021",12953
Russia,"Feb 21 2021",12742
Russia,"Feb 22 2021",12604
Russia,"Feb 23 2021",11823
